60,984375
61,960938
59,03125
57,566406
58,54297
57,078125
56,101562
55,125
55,125
54,63672
53,171875
51,70703
52,195312
52,683594
49,753906
50,242188
50,242188
50,242188
50,242188
47,80078
48,289062
48,777344
47,80078
46,82422
46,82422
47,80078
45,847656
47,80078
45,359375
45,359375
45,359375
44,871094
44,871094
45,847656
43,89453
43,89453
43,40625
43,89453
43,40625
44,382812
43,40625
42,429688
43,89453
42,91797
41,453125
40,964844
41,453125
41,941406
40,964844
40,964844
39,98828
39,5
39,98828
39,98828
39,5
38,523438
41,453125
38,523438
39,5
38,035156
38,035156
38,035156
38,523438
38,035156
39,01172
38,523438
36,570312
38,035156
37,546875
37,058594
37,058594
36,570312
36,08203
37,058594
36,08203
35,10547
35,10547
36,08203
35,10547
34,617188
34,617188
33,640625
35,59375
35,10547
34,617188
34,617188
35,59375
34,128906
32,664062
33,152344
33,640625
33,152344
33,152344
33,152344
34,128906
33,640625
33,640625
32,664062
32,17578
32,664062
32,664062
32,664062
31,199219
31,199219
30,222656
32,17578
30,710938
31,6875
30,710938
