1740,0
2744,0
3745,0
4746,0
5747,0
6748,0
7748,0
8749,0
9750,0
10751,0
11752,0
12753,0
13754,0
14755,0
15755,0
16758,0
17759,0
18760,0
19761,0
20761,0
21762,0
22763,0
23764,0
24765,0
25765,0
26766,0
27767,0
28768,0
29768,0
30769,0
31770,0
32770,0
33772,0
34773,0
35773,0
36774,0
37774,0
38775,0
39775,0
40776,0
41777,0
42778,0
43778,0
44779,0
45780,0
46780,0
47781,0
48782,0
49782,0
50783,0
51784,0
52784,0
53785,0
54785,0
55786,0
56786,0
57787,0
58788,0
59788,0
60789,0
61789,0
62790,0
63790,0
64791,0
65792,0
66793,0
67793,0
68793,0
69794,0
70794,0
71795,0
72795,0
73796,0
74796,0
75796,0
76797,0
77797,0
78798,0
79798,0
80799,0
81799,0
82800,0
83800,0
84801,0
85801,0
86802,0
87802,0
88803,0
89803,0
90803,0
91803,0
92804,0
93804,0
94805,0
95805,0
96806,0
97806,0
98807,0
99807,0
100807,0
101808,0
102808,0
103808,0
104809,0
105809,0
106809,0
107810,0
108810,0
109811,0
110811,0
111811,0
112812,0
113812,0
114813,0
115813,0
116813,0
117814,0
118814,0
119815,0
120815,0
121816,0
122816,0
123817,0
124817,0
125817,0
126818,0
127818,0
128818,0
129819,0
130819,0
131820,0
132820,0
133820,0
134821,0
135821,0
136822,0
137822,0
138823,0
139823,0
140823,0
141824,0
142824,0
143825,0
144825,0
145826,0
146826,0
147827,0
148827,0
149827,0
150828,0
151828,0
152829,0
153829,0
154830,0
155830,0
156830,0
157831,0
158831,0
159832,0
160832,0
161832,0
162833,0
163833,0
164834,0
165834,0
166834,0
167835,0
168835,0
169835,0
170836,0
171836,0
172837,0
173837,0
174838,0
175838,0
176839,0
177839,0
178839,0
179840,0
180840,0
181841,0
182841,0
183841,0
184842,0
185842,0
186843,0
187843,0
188843,0
189844,0
190844,0
191845,0
192845,0
193845,0
194846,0
195846,0
196846,0
197847,0
198847,0
199848,0
200848,0
201848,0
202849,0
203849,0
204850,0
205850,0
206850,0
207851,0
208851,0
209852,0
210852,0
211852,0
212853,0
213853,0
214854,0
215854,0
216854,0
217855,0
218855,0
219855,0
220856,0
221856,0
222856,0
223857,0
224857,0
225857,0
226858,0
227858,0
228859,0
229859,0
230860,0
231860,0
232861,0
233861,0
234861,0
235862,0
236862,0
237863,0
238863,0
239864,0
240864,0
241864,0
242865,0
243865,0
244866,0
245866,0
246867,0
247867,0
248867,0
249868,0
250868,0
251869,0
252869,0
253869,0
254870,0
255870,0
256871,0
257871,0
258872,0
259872,0
260873,0
261873,0
262873,0
263874,0
264874,0
265874,0
266875,0
267875,0
268876,0
269876,0
270876,0
271877,0
272877,0
273877,0
274877,0
275878,0
276878,0
277878,0
278879,0
279879,0
280879,0
281880,0
282880,0
283880,0
284881,0
285881,0
286882,0
287882,0
288882,0
289883,0
290883,0
291883,0
292884,0
293884,0
294885,0
295885,0
296886,0
297886,0
298886,0
299887,0
300887,0
301888,0
302888,0
303888,0
304889,0
305889,0
306889,0
307890,0
308890,0
309890,0
310891,0
311891,0
312891,0
313892,0
314892,0
315892,0
316893,0
317893,0
318893,0
319894,0
320894,0
321895,0
322895,0
323895,0
324896,0
325896,0
326896,0
327896,0
328897,0
329897,0
330897,0
331898,0
332898,0
333898,0
334898,0
335899,0
336899,0
337900,0
338900,0
339900,0
340901,0
341901,0
342901,0
343902,0
344902,0
345902,0
346903,0
347903,0
348904,0
349904,0
350904,0
351905,0
352905,0
353905,0
354906,0
355906,0
356906,0
357907,0
358907,0
359908,0
360908,0
361908,0
362909,0
363909,0
364910,0
365910,0
366910,0
367911,0
368911,0
369912,0
370912,0
371913,0
372913,0
373913,0
374914,0
375914,0
376914,0
377915,0
378915,0
379915,0
380916,0
381916,0
382917,0
383917,0
384917,0
385918,0
386918,0
387919,0
388919,0
389920,0
390920,0
391920,0
392921,0
393921,0
394921,0
