2987,7422
59,51953
60,496094
61,960938
62,9375
62,9375
63,42578
63,914062
64,40234
64,890625
65,37891
65,37891
65,86719
65,86719
66,35547
66,84375
66,35547
66,35547
66,84375
66,35547
66,35547
66,35547
66,84375
66,84375
66,84375
66,35547
67,33203
67,33203
66,84375
66,35547
66,35547
66,35547
65,86719
65,86719
65,86719
65,86719
65,86719
66,35547
65,86719
65,86719
66,35547
66,35547
66,35547
65,86719
66,35547
65,86719
66,35547
66,35547
65,86719
66,35547
65,86719
65,86719
65,37891
65,37891
65,86719
65,37891
65,86719
65,37891
65,86719
65,37891
65,86719
65,37891
65,37891
64,890625
65,37891
65,37891
64,890625
64,890625
64,890625
64,40234
64,890625
64,890625
65,37891
64,40234
65,37891
64,890625
64,40234
64,40234
64,890625
64,40234
64,40234
63,914062
63,914062
64,40234
64,40234
63,914062
63,914062
64,40234
63,914062
63,42578
63,42578
63,914062
63,42578
63,914062
63,914062
63,42578
63,914062
63,42578
63,914062
63,42578
63,42578
63,42578
63,42578
63,42578
63,42578
63,42578
62,9375
62,9375
63,42578
62,9375
62,44922
62,9375
62,44922
63,42578
62,44922
62,44922
62,44922
62,44922
62,44922
62,44922
62,9375
62,44922
61,960938
61,960938
61,960938
61,960938
61,960938
62,44922
61,960938
61,960938
61,960938
61,472656
61,472656
61,472656
61,960938
61,960938
61,472656
61,472656
61,472656
61,472656
60,984375
61,960938
61,472656
60,984375
61,472656
61,472656
61,472656
60,984375
60,984375
61,472656
60,984375
60,984375
60,984375
60,984375
61,472656
60,984375
60,496094
60,984375
60,496094
60,984375
60,984375
60,984375
60,984375
60,496094
60,007812
60,496094
60,007812
60,007812
60,496094
60,007812
60,007812
60,007812
59,51953
59,51953
59,51953
59,51953
59,51953
60,007812
59,51953
60,007812
59,51953
59,51953
59,51953
59,03125
59,51953
59,51953
59,03125
59,03125
59,51953
59,03125
59,03125
59,51953
59,03125
59,03125
59,03125
58,54297
59,03125
59,51953
59,03125
59,03125
59,03125
59,03125
58,54297
58,054688
59,03125
59,03125
59,03125
59,03125
59,03125
58,054688
58,54297
58,54297
59,03125
58,054688
58,054688
58,54297
58,54297
59,03125
58,54297
58,054688
58,054688
58,54297
58,054688
58,054688
58,054688
58,054688
58,054688
58,054688
57,566406
58,054688
57,566406
58,054688
57,566406
57,566406
57,566406
57,078125
58,054688
57,566406
57,566406
57,078125
57,566406
57,078125
57,566406
57,078125
57,078125
56,589844
57,566406
56,589844
57,566406
57,078125
57,566406
57,078125
57,078125
57,078125
57,078125
57,078125
57,078125
57,078125
57,078125
57,078125
56,589844
57,078125
57,078125
56,589844
57,078125
56,589844
56,589844
57,078125
56,589844
56,589844
56,589844
56,589844
56,101562
56,589844
56,101562
56,101562
56,101562
55,61328
56,589844
56,101562
56,101562
55,61328
56,101562
56,589844
56,101562
56,101562
56,101562
55,61328
55,61328
56,101562
56,101562
55,61328
55,61328
55,61328
55,61328
56,101562
55,61328
55,61328
55,61328
55,125
55,61328
55,61328
55,61328
55,61328
55,125
55,125
55,125
55,125
55,61328
55,61328
55,125
55,125
55,61328
55,125
54,63672
55,125
55,125
55,125
55,125
55,125
55,125
55,125
55,125
55,125
54,63672
55,125
54,63672
55,125
54,148438
54,63672
54,63672
54,63672
54,148438
54,63672
53,660156
54,148438
54,63672
54,63672
54,148438
54,148438
53,660156
54,148438
54,63672
54,148438
54,148438
53,660156
54,148438
54,148438
54,148438
54,148438
53,660156
53,660156
53,660156
54,148438
54,63672
53,660156
53,660156
54,148438
53,660156
53,660156
53,660156
53,660156
54,148438
54,148438
53,171875
53,660156
53,171875
54,148438
53,171875
53,660156
53,171875
53,660156
53,171875
53,171875
53,171875
53,171875
53,660156
53,660156
52,683594
53,660156
53,660156
53,171875
53,171875
52,683594
52,683594
53,171875
52,683594
53,171875
53,171875
52,683594
52,683594
52,683594
53,171875
53,171875
52,683594
52,683594
52,683594
53,171875
52,683594
53,171875
52,683594
52,683594
52,683594
53,171875
52,683594
52,683594
52,683594
52,195312
52,195312
52,195312
52,683594
52,683594
52,683594
52,195312
52,195312
51,70703
52,195312
51,70703
52,195312
51,70703
51,70703
52,683594
52,683594
52,195312
51,70703
51,70703
52,195312
51,70703
52,195312
52,195312
52,195312
51,70703
51,70703
51,70703
51,70703
51,70703
51,70703
52,195312
51,21875
51,21875
51,70703
51,70703
51,70703
51,21875
51,21875
51,21875
51,70703
51,21875
51,21875
51,70703
51,21875
51,21875
50,73047
51,21875
51,70703
50,73047
51,21875
51,21875
50,73047
51,21875
51,21875
50,73047
51,21875
50,73047
51,21875
51,21875
50,73047
51,21875
50,73047
51,21875
50,242188
50,73047
50,73047
50,73047
50,242188
50,73047
50,242188
50,242188
50,73047
50,73047
50,242188
50,73047
50,242188
50,73047
50,242188
50,73047
50,242188
50,73047
50,242188
50,242188
49,753906
50,242188
50,242188
50,242188
50,242188
50,242188
50,242188
49,753906
49,265625
50,242188
49,753906
50,242188
50,242188
49,753906
50,242188
50,242188
50,242188
49,753906
49,753906
49,753906
49,753906
49,753906
49,753906
50,242188
50,242188
49,265625
49,265625
49,753906
50,242188
49,753906
49,265625
49,753906
49,265625
49,753906
50,242188
49,753906
49,265625
49,265625
49,265625
49,753906
49,265625
49,265625
49,753906
49,753906
49,753906
48,777344
49,265625
49,265625
49,265625
49,265625
48,777344
49,265625
48,777344
49,265625
49,265625
49,265625
48,777344
48,777344
48,777344
48,777344
48,777344
48,777344
48,777344
48,777344
48,777344
48,289062
48,777344
49,265625
48,777344
49,265625
49,265625
48,777344
48,289062
48,289062
48,289062
48,289062
48,777344
48,289062
48,289062
48,289062
48,777344
48,289062
48,289062
48,289062
48,289062
48,777344
48,289062
48,289062
48,777344
48,289062
48,289062
48,289062
47,80078
48,289062
48,289062
48,289062
48,289062
47,80078
48,289062
47,80078
48,289062
48,289062
47,80078
47,80078
47,80078
47,80078
47,80078
47,80078
47,80078
48,289062
48,289062
48,289062
47,3125
47,80078
47,3125
47,80078
47,80078
47,80078
47,80078
47,3125
47,80078
47,3125
47,80078
47,80078
47,80078
47,3125
47,3125
47,3125
47,80078
47,3125
47,3125
47,3125
47,3125
47,80078
47,3125
46,82422
46,82422
47,3125
47,3125
47,3125
46,82422
47,3125
46,82422
46,82422
47,3125
47,3125
46,82422
47,3125
47,3125
47,3125
46,82422
46,82422
46,82422
47,3125
47,3125
46,82422
47,3125
46,82422
46,82422
46,82422
46,82422
47,3125
46,82422
46,82422
46,82422
46,82422
46,82422
46,82422
46,335938
46,82422
46,82422
46,82422
46,335938
46,335938
46,335938
46,335938
45,847656
46,335938
46,82422
46,335938
46,82422
46,82422
46,335938
46,335938
46,335938
46,335938
46,335938
46,82422
46,82422
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
46,335938
45,847656
46,335938
45,847656
45,847656
46,335938
45,847656
45,847656
45,847656
45,847656
45,847656
46,335938
45,847656
45,847656
45,359375
46,335938
45,847656
45,847656
45,847656
45,359375
45,847656
45,847656
45,847656
45,847656
45,359375
45,359375
45,359375
45,359375
45,847656
45,359375
45,359375
45,847656
45,847656
45,847656
45,359375
45,359375
45,847656
45,359375
45,359375
44,871094
45,359375
45,359375
44,871094
44,871094
44,871094
44,382812
44,871094
45,359375
44,871094
44,871094
45,359375
44,871094
44,871094
44,871094
44,871094
45,359375
44,871094
45,359375
44,871094
44,871094
44,871094
44,382812
44,871094
44,382812
44,871094
44,871094
45,359375
44,871094
44,871094
44,382812
44,871094
44,382812
45,359375
44,871094
44,382812
44,871094
44,871094
44,382812
44,871094
44,382812
44,871094
44,871094
44,382812
44,871094
44,871094
44,871094
44,382812
44,871094
44,382812
43,89453
44,382812
43,89453
44,382812
44,382812
43,40625
43,89453
44,382812
44,382812
43,89453
44,382812
44,382812
43,89453
44,382812
44,382812
43,89453
44,382812
44,382812
43,89453
43,40625
44,382812
43,89453
43,89453
43,89453
44,382812
43,89453
43,89453
43,40625
43,89453
44,382812
43,40625
43,40625
44,382812
43,89453
43,89453
43,89453
43,40625
43,89453
43,89453
43,40625
43,40625
43,40625
43,89453
43,89453
43,40625
43,89453
42,91797
43,40625
43,40625
43,40625
43,89453
43,40625
43,40625
43,40625
43,40625
43,40625
43,40625
43,40625
43,89453
42,91797
43,40625
42,91797
43,40625
43,40625
43,89453
42,91797
43,40625
43,40625
43,40625
43,40625
43,40625
42,429688
42,91797
42,91797
43,40625
43,40625
42,91797
42,91797
42,91797
42,91797
42,91797
42,91797
43,40625
42,91797
43,40625
42,91797
42,429688
42,91797
42,91797
43,40625
42,91797
43,40625
42,91797
42,91797
42,429688
42,91797
42,91797
43,40625
42,429688
42,91797
42,91797
43,40625
42,91797
43,40625
